Date,Instan Type,OS,Region,Price
2024-01-31,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-01-31,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-01-31,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-02-29,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-02-29,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-02-29,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-03-31,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-03-31,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-03-31,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-04-30,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-04-30,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-04-30,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-05-31,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-05-31,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-05-31,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-06-30,t3.small,Red Hat Enterprise Linux,us-east-1a,0.0792
2024-06-30,t3.small,Red Hat Enterprise Linux,us-east-1b,0.0792
2024-06-30,t3.small,Red Hat Enterprise Linux,us-east-1c,0.0792
2024-01-31,t3.small,SUSE Linux,us-east-1a,0.1191
2024-01-31,t3.small,SUSE Linux,us-east-1b,0.1191
2024-01-31,t3.small,SUSE Linux,us-east-1c,0.1191
2024-02-29,t3.small,SUSE Linux,us-east-1a,0.1191
2024-02-29,t3.small,SUSE Linux,us-east-1b,0.1191
2024-02-29,t3.small,SUSE Linux,us-east-1c,0.1191
2024-03-31,t3.small,SUSE Linux,us-east-1a,0.1191
2024-03-31,t3.small,SUSE Linux,us-east-1b,0.1191
2024-03-31,t3.small,SUSE Linux,us-east-1c,0.1191
2024-04-30,t3.small,SUSE Linux,us-east-1a,0.1191
2024-04-30,t3.small,SUSE Linux,us-east-1b,0.1191
2024-04-30,t3.small,SUSE Linux,us-east-1c,0.1191
2024-05-31,t3.small,SUSE Linux,us-east-1a,0.1191
2024-05-31,t3.small,SUSE Linux,us-east-1b,0.1191
2024-05-31,t3.small,SUSE Linux,us-east-1c,0.1191
2024-06-30,t3.small,SUSE Linux,us-east-1a,0.1191
2024-06-30,t3.small,SUSE Linux,us-east-1b,0.1191
2024-06-30,t3.small,SUSE Linux,us-east-1c,0.1191
2024-01-31,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-01-31,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-01-31,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-02-29,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-02-29,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-02-29,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-03-31,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-03-31,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-03-31,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-04-30,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-04-30,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-04-30,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-05-31,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-05-31,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-05-31,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-06-30,t3.small,Linux/UNIX,us-east-1a,0.0161
2024-06-30,t3.small,Linux/UNIX,us-east-1b,0.0161
2024-06-30,t3.small,Linux/UNIX,us-east-1c,0.0161
2024-01-31,t3.nano,Windows,us-east-1a,0.0089
2024-01-31,t3.nano,Windows,us-east-1b,0.0089
2024-01-31,t3.nano,Windows,us-east-1c,0.0089
2024-02-29,t3.nano,Windows,us-east-1a,0.0089
2024-02-29,t3.nano,Windows,us-east-1b,0.0089
2024-02-29,t3.nano,Windows,us-east-1c,0.0089
2024-03-31,t3.nano,Windows,us-east-1a,0.0089
2024-03-31,t3.nano,Windows,us-east-1b,0.0089
2024-03-31,t3.nano,Windows,us-east-1c,0.0089
2024-04-30,t3.nano,Windows,us-east-1a,0.0089
2024-04-30,t3.nano,Windows,us-east-1b,0.0089
2024-04-30,t3.nano,Windows,us-east-1c,0.0089
2024-05-31,t3.nano,Windows,us-east-1a,0.0089
2024-05-31,t3.nano,Windows,us-east-1b,0.0089
2024-05-31,t3.nano,Windows,us-east-1c,0.0089
2024-06-30,t3.nano,Windows,us-east-1a,0.0089
2024-06-30,t3.nano,Windows,us-east-1b,0.0089
2024-06-30,t3.nano,Windows,us-east-1c,0.0089
2024-01-31,i3en.metal,Windows,us-east-1a,11.5713
2024-01-31,i3en.metal,Windows,us-east-1b,11.5713
2024-01-31,i3en.metal,Windows,us-east-1c,11.5713
2024-02-29,i3en.metal,Windows,us-east-1a,11.5713
2024-02-29,i3en.metal,Windows,us-east-1b,11.5713
2024-02-29,i3en.metal,Windows,us-east-1c,11.5713
2024-03-31,i3en.metal,Windows,us-east-1a,11.5713
2024-03-31,i3en.metal,Windows,us-east-1b,11.5713
2024-03-31,i3en.metal,Windows,us-east-1c,11.5713
2024-04-30,i3en.metal,Windows,us-east-1a,11.5713
2024-04-30,i3en.metal,Windows,us-east-1b,11.5713
2024-04-30,i3en.metal,Windows,us-east-1c,11.5713
2024-05-31,i3en.metal,Windows,us-east-1a,11.5713
2024-05-31,i3en.metal,Windows,us-east-1b,11.5713
2024-05-31,i3en.metal,Windows,us-east-1c,11.5713
2024-06-30,i3en.metal,Windows,us-east-1a,11.5713
2024-06-30,i3en.metal,Windows,us-east-1b,11.5713
2024-06-30,i3en.metal,Windows,us-east-1c,11.5713
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1a,0.3987
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1b,0.3987
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,us-east-1c,0.3987
2024-01-31,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-01-31,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-01-31,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-02-29,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-02-29,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-02-29,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-03-31,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-03-31,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-03-31,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-04-30,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-04-30,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-04-30,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-05-31,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-05-31,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-05-31,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-06-30,t3.2xlarge,SUSE Linux,us-east-1a,0.3695
2024-06-30,t3.2xlarge,SUSE Linux,us-east-1b,0.3695
2024-06-30,t3.2xlarge,SUSE Linux,us-east-1c,0.3695
2024-01-31,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-01-31,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-01-31,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-02-29,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-02-29,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-02-29,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-03-31,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-03-31,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-03-31,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-04-30,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-04-30,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-04-30,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-05-31,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-05-31,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-05-31,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-06-30,t3.2xlarge,Linux/UNIX,us-east-1a,0.2577
2024-06-30,t3.2xlarge,Linux/UNIX,us-east-1b,0.2577
2024-06-30,t3.2xlarge,Linux/UNIX,us-east-1c,0.2577
2024-01-31,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-01-31,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-01-31,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-02-29,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-02-29,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-02-29,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-03-31,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-03-31,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-03-31,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-04-30,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-04-30,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-04-30,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-05-31,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-05-31,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-05-31,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-06-30,m5.large,Red Hat Enterprise Linux,us-east-1a,0.0982
2024-06-30,m5.large,Red Hat Enterprise Linux,us-east-1b,0.0982
2024-06-30,m5.large,Red Hat Enterprise Linux,us-east-1c,0.0982
2024-01-31,m5.large,SUSE Linux,us-east-1a,0.1383
2024-01-31,m5.large,SUSE Linux,us-east-1b,0.1383
2024-01-31,m5.large,SUSE Linux,us-east-1c,0.1383
2024-02-29,m5.large,SUSE Linux,us-east-1a,0.1383
2024-02-29,m5.large,SUSE Linux,us-east-1b,0.1383
2024-02-29,m5.large,SUSE Linux,us-east-1c,0.1383
2024-03-31,m5.large,SUSE Linux,us-east-1a,0.1383
2024-03-31,m5.large,SUSE Linux,us-east-1b,0.1383
2024-03-31,m5.large,SUSE Linux,us-east-1c,0.1383
2024-04-30,m5.large,SUSE Linux,us-east-1a,0.1383
2024-04-30,m5.large,SUSE Linux,us-east-1b,0.1383
2024-04-30,m5.large,SUSE Linux,us-east-1c,0.1383
2024-05-31,m5.large,SUSE Linux,us-east-1a,0.1383
2024-05-31,m5.large,SUSE Linux,us-east-1b,0.1383
2024-05-31,m5.large,SUSE Linux,us-east-1c,0.1383
2024-06-30,m5.large,SUSE Linux,us-east-1a,0.1383
2024-06-30,m5.large,SUSE Linux,us-east-1b,0.1383
2024-06-30,m5.large,SUSE Linux,us-east-1c,0.1383
2024-01-31,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-01-31,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-01-31,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-02-29,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-02-29,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-02-29,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-03-31,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-03-31,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-03-31,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-04-30,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-04-30,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-04-30,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-05-31,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-05-31,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-05-31,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-06-30,m5.large,Linux/UNIX,us-east-1a,0.0355
2024-06-30,m5.large,Linux/UNIX,us-east-1b,0.0355
2024-06-30,m5.large,Linux/UNIX,us-east-1c,0.0355
2024-01-31,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-01-31,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-01-31,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-02-29,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-02-29,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-02-29,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-03-31,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-03-31,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-03-31,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-04-30,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-04-30,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-04-30,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-05-31,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-05-31,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-05-31,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-06-30,r5.large,Red Hat Enterprise Linux,us-east-1a,0.1056
2024-06-30,r5.large,Red Hat Enterprise Linux,us-east-1b,0.1056
2024-06-30,r5.large,Red Hat Enterprise Linux,us-east-1c,0.1056
2024-01-31,r5.large,SUSE Linux,us-east-1a,0.1453
2024-01-31,r5.large,SUSE Linux,us-east-1b,0.1453
2024-01-31,r5.large,SUSE Linux,us-east-1c,0.1453
2024-02-29,r5.large,SUSE Linux,us-east-1a,0.1453
2024-02-29,r5.large,SUSE Linux,us-east-1b,0.1453
2024-02-29,r5.large,SUSE Linux,us-east-1c,0.1453
2024-03-31,r5.large,SUSE Linux,us-east-1a,0.1453
2024-03-31,r5.large,SUSE Linux,us-east-1b,0.1453
2024-03-31,r5.large,SUSE Linux,us-east-1c,0.1453
2024-04-30,r5.large,SUSE Linux,us-east-1a,0.1453
2024-04-30,r5.large,SUSE Linux,us-east-1b,0.1453
2024-04-30,r5.large,SUSE Linux,us-east-1c,0.1453
2024-05-31,r5.large,SUSE Linux,us-east-1a,0.1453
2024-05-31,r5.large,SUSE Linux,us-east-1b,0.1453
2024-05-31,r5.large,SUSE Linux,us-east-1c,0.1453
2024-06-30,r5.large,SUSE Linux,us-east-1a,0.1453
2024-06-30,r5.large,SUSE Linux,us-east-1b,0.1453
2024-06-30,r5.large,SUSE Linux,us-east-1c,0.1453
2024-01-31,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-01-31,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-01-31,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-02-29,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-02-29,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-02-29,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-03-31,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-03-31,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-03-31,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-04-30,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-04-30,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-04-30,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-05-31,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-05-31,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-05-31,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-06-30,r5.large,Linux/UNIX,us-east-1a,0.0425
2024-06-30,r5.large,Linux/UNIX,us-east-1b,0.0425
2024-06-30,r5.large,Linux/UNIX,us-east-1c,0.0425
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1a,0.4307
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1b,0.4307
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,us-east-1c,0.4307
2024-01-31,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-01-31,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-01-31,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-02-29,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-02-29,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-02-29,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-03-31,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-03-31,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-03-31,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-04-30,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-04-30,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-04-30,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-05-31,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-05-31,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-05-31,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-06-30,r3.4xlarge,SUSE Linux,us-east-1a,0.396
2024-06-30,r3.4xlarge,SUSE Linux,us-east-1b,0.396
2024-06-30,r3.4xlarge,SUSE Linux,us-east-1c,0.396
2024-01-31,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-01-31,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-01-31,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-02-29,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-02-29,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-02-29,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-03-31,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-03-31,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-03-31,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-04-30,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-04-30,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-04-30,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-05-31,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-05-31,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-05-31,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-06-30,r3.4xlarge,Linux/UNIX,us-east-1a,0.2824
2024-06-30,r3.4xlarge,Linux/UNIX,us-east-1b,0.2824
2024-06-30,r3.4xlarge,Linux/UNIX,us-east-1c,0.2824
2024-01-31,r5d.metal,Windows,us-east-1a,6.2843
2024-01-31,r5d.metal,Windows,us-east-1b,6.2843
2024-01-31,r5d.metal,Windows,us-east-1c,6.2843
2024-02-29,r5d.metal,Windows,us-east-1a,6.2843
2024-02-29,r5d.metal,Windows,us-east-1b,6.2843
2024-02-29,r5d.metal,Windows,us-east-1c,6.2843
2024-03-31,r5d.metal,Windows,us-east-1a,6.2843
2024-03-31,r5d.metal,Windows,us-east-1b,6.2843
2024-03-31,r5d.metal,Windows,us-east-1c,6.2843
2024-04-30,r5d.metal,Windows,us-east-1a,6.2843
2024-04-30,r5d.metal,Windows,us-east-1b,6.2843
2024-04-30,r5d.metal,Windows,us-east-1c,6.2843
2024-05-31,r5d.metal,Windows,us-east-1a,6.2843
2024-05-31,r5d.metal,Windows,us-east-1b,6.2843
2024-05-31,r5d.metal,Windows,us-east-1c,6.2843
2024-06-30,r5d.metal,Windows,us-east-1a,6.2843
2024-06-30,r5d.metal,Windows,us-east-1b,6.2843
2024-06-30,r5d.metal,Windows,us-east-1c,6.2843
2024-01-31,r5d.metal,Windows,us-east-1a,6.7292
2024-01-31,r5d.metal,Windows,us-east-1b,6.7292
2024-01-31,r5d.metal,Windows,us-east-1c,6.7292
2024-02-29,r5d.metal,Windows,us-east-1a,6.7292
2024-02-29,r5d.metal,Windows,us-east-1b,6.7292
2024-02-29,r5d.metal,Windows,us-east-1c,6.7292
2024-03-31,r5d.metal,Windows,us-east-1a,6.7292
2024-03-31,r5d.metal,Windows,us-east-1b,6.7292
2024-03-31,r5d.metal,Windows,us-east-1c,6.7292
2024-04-30,r5d.metal,Windows,us-east-1a,6.7292
2024-04-30,r5d.metal,Windows,us-east-1b,6.7292
2024-04-30,r5d.metal,Windows,us-east-1c,6.7292
2024-05-31,r5d.metal,Windows,us-east-1a,6.7292
2024-05-31,r5d.metal,Windows,us-east-1b,6.7292
2024-05-31,r5d.metal,Windows,us-east-1c,6.7292
2024-06-30,r5d.metal,Windows,us-east-1a,6.7292
2024-06-30,r5d.metal,Windows,us-east-1b,6.7292
2024-06-30,r5d.metal,Windows,us-east-1c,6.7292
2024-01-31,r5d.metal,Windows,us-east-1a,6.9825
2024-01-31,r5d.metal,Windows,us-east-1b,6.9825
2024-01-31,r5d.metal,Windows,us-east-1c,6.9825
2024-02-29,r5d.metal,Windows,us-east-1a,6.9825
2024-02-29,r5d.metal,Windows,us-east-1b,6.9825
2024-02-29,r5d.metal,Windows,us-east-1c,6.9825
2024-03-31,r5d.metal,Windows,us-east-1a,6.9825
2024-03-31,r5d.metal,Windows,us-east-1b,6.9825
2024-03-31,r5d.metal,Windows,us-east-1c,6.9825
2024-04-30,r5d.metal,Windows,us-east-1a,6.9825
2024-04-30,r5d.metal,Windows,us-east-1b,6.9825
2024-04-30,r5d.metal,Windows,us-east-1c,6.9825
2024-05-31,r5d.metal,Windows,us-east-1a,6.9825
2024-05-31,r5d.metal,Windows,us-east-1b,6.9825
2024-05-31,r5d.metal,Windows,us-east-1c,6.9825
2024-06-30,r5d.metal,Windows,us-east-1a,6.9825
2024-06-30,r5d.metal,Windows,us-east-1b,6.9825
2024-06-30,r5d.metal,Windows,us-east-1c,6.9825
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1215
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1215
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1215
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-05-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1172
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1172
2024-06-30,i3.8xlarge,Red Hat Enterprise Linux,us-east-1c,1.1172
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1a,1.1028
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,us-east-1b,1.1028
