Date,Instan Type,OS,Region,Price
2024-01-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-01-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-01-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-02-29,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-02-29,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-02-29,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-03-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-03-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-03-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-04-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-04-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-04-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-05-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-05-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-05-31,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-06-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2a,0.086
2024-06-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2b,0.086
2024-06-30,t3.small,Red Hat Enterprise Linux,ap-northeast-2c,0.086
2024-01-31,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-01-31,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-01-31,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-02-29,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-02-29,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-02-29,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-03-31,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-03-31,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-03-31,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-04-30,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-04-30,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-04-30,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-05-31,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-05-31,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-05-31,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-06-30,t3.small,SUSE Linux,ap-northeast-2a,0.1336
2024-06-30,t3.small,SUSE Linux,ap-northeast-2b,0.1336
2024-06-30,t3.small,SUSE Linux,ap-northeast-2c,0.1336
2024-01-31,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-01-31,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-01-31,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-02-29,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-02-29,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-02-29,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-03-31,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-03-31,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-03-31,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-04-30,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-04-30,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-04-30,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-05-31,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-05-31,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-05-31,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-06-30,t3.small,Linux/UNIX,ap-northeast-2a,0.0179
2024-06-30,t3.small,Linux/UNIX,ap-northeast-2b,0.0179
2024-06-30,t3.small,Linux/UNIX,ap-northeast-2c,0.0179
2024-01-31,t3.nano,Windows,ap-northeast-2a,0.0099
2024-01-31,t3.nano,Windows,ap-northeast-2b,0.0099
2024-01-31,t3.nano,Windows,ap-northeast-2c,0.0099
2024-02-29,t3.nano,Windows,ap-northeast-2a,0.0099
2024-02-29,t3.nano,Windows,ap-northeast-2b,0.0099
2024-02-29,t3.nano,Windows,ap-northeast-2c,0.0099
2024-03-31,t3.nano,Windows,ap-northeast-2a,0.0099
2024-03-31,t3.nano,Windows,ap-northeast-2b,0.0099
2024-03-31,t3.nano,Windows,ap-northeast-2c,0.0099
2024-04-30,t3.nano,Windows,ap-northeast-2a,0.0099
2024-04-30,t3.nano,Windows,ap-northeast-2b,0.0099
2024-04-30,t3.nano,Windows,ap-northeast-2c,0.0099
2024-05-31,t3.nano,Windows,ap-northeast-2a,0.0099
2024-05-31,t3.nano,Windows,ap-northeast-2b,0.0099
2024-05-31,t3.nano,Windows,ap-northeast-2c,0.0099
2024-06-30,t3.nano,Windows,ap-northeast-2a,0.0099
2024-06-30,t3.nano,Windows,ap-northeast-2b,0.0099
2024-06-30,t3.nano,Windows,ap-northeast-2c,0.0099
2024-01-31,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-01-31,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-01-31,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-02-29,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-02-29,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-02-29,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-03-31,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-03-31,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-03-31,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-04-30,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-04-30,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-04-30,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-05-31,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-05-31,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-05-31,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-06-30,i3en.metal,Windows,ap-northeast-2a,12.4076
2024-06-30,i3en.metal,Windows,ap-northeast-2b,12.4076
2024-06-30,i3en.metal,Windows,ap-northeast-2c,12.4076
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-01-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-02-29,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-03-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-04-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-05-31,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4402
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4402
2024-06-30,t3.2xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4402
2024-01-31,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-01-31,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-01-31,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-02-29,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-02-29,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-02-29,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-03-31,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-03-31,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-03-31,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-04-30,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-04-30,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-04-30,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-05-31,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-05-31,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-05-31,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-06-30,t3.2xlarge,SUSE Linux,ap-northeast-2a,0.3993
2024-06-30,t3.2xlarge,SUSE Linux,ap-northeast-2b,0.3993
2024-06-30,t3.2xlarge,SUSE Linux,ap-northeast-2c,0.3993
2024-01-31,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-01-31,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-01-31,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-02-29,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-02-29,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-02-29,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-03-31,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-03-31,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-03-31,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-04-30,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-04-30,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-04-30,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-05-31,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-05-31,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-05-31,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-06-30,t3.2xlarge,Linux/UNIX,ap-northeast-2a,0.289
2024-06-30,t3.2xlarge,Linux/UNIX,ap-northeast-2b,0.289
2024-06-30,t3.2xlarge,Linux/UNIX,ap-northeast-2c,0.289
2024-01-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-01-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-01-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-02-29,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-02-29,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-02-29,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-03-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-03-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-03-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-04-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-04-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-04-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-05-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-05-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-05-31,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-06-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1064
2024-06-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1064
2024-06-30,m5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1064
2024-01-31,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-01-31,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-01-31,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-02-29,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-02-29,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-02-29,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-03-31,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-03-31,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-03-31,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-04-30,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-04-30,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-04-30,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-05-31,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-05-31,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-05-31,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-06-30,m5.large,SUSE Linux,ap-northeast-2a,0.1519
2024-06-30,m5.large,SUSE Linux,ap-northeast-2b,0.1519
2024-06-30,m5.large,SUSE Linux,ap-northeast-2c,0.1519
2024-01-31,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-01-31,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-01-31,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-02-29,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-02-29,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-02-29,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-03-31,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-03-31,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-03-31,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-04-30,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-04-30,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-04-30,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-05-31,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-05-31,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-05-31,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-06-30,m5.large,Linux/UNIX,ap-northeast-2a,0.0387
2024-06-30,m5.large,Linux/UNIX,ap-northeast-2b,0.0387
2024-06-30,m5.large,Linux/UNIX,ap-northeast-2c,0.0387
2024-01-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-01-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-01-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-02-29,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-02-29,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-02-29,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-03-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-03-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-03-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-04-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-04-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-04-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-05-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-05-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-05-31,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-06-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2a,0.1145
2024-06-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2b,0.1145
2024-06-30,r5.large,Red Hat Enterprise Linux,ap-northeast-2c,0.1145
2024-01-31,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-01-31,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-01-31,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-02-29,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-02-29,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-02-29,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-03-31,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-03-31,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-03-31,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-04-30,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-04-30,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-04-30,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-05-31,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-05-31,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-05-31,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-06-30,r5.large,SUSE Linux,ap-northeast-2a,0.1605
2024-06-30,r5.large,SUSE Linux,ap-northeast-2b,0.1605
2024-06-30,r5.large,SUSE Linux,ap-northeast-2c,0.1605
2024-01-31,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-01-31,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-01-31,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-02-29,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-02-29,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-02-29,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-03-31,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-03-31,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-03-31,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-04-30,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-04-30,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-04-30,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-05-31,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-05-31,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-05-31,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-06-30,r5.large,Linux/UNIX,ap-northeast-2a,0.0472
2024-06-30,r5.large,Linux/UNIX,ap-northeast-2b,0.0472
2024-06-30,r5.large,Linux/UNIX,ap-northeast-2c,0.0472
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-01-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-02-29,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-03-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-04-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-05-31,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0.4664
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2b,0.4664
2024-06-30,r3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0.4664
2024-01-31,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-01-31,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-01-31,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-02-29,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-02-29,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-02-29,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-03-31,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-03-31,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-03-31,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-04-30,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-04-30,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-04-30,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-05-31,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-05-31,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-05-31,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-06-30,r3.4xlarge,SUSE Linux,ap-northeast-2a,0.4398
2024-06-30,r3.4xlarge,SUSE Linux,ap-northeast-2b,0.4398
2024-06-30,r3.4xlarge,SUSE Linux,ap-northeast-2c,0.4398
2024-01-31,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-01-31,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-01-31,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-02-29,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-02-29,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-02-29,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-03-31,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-03-31,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-03-31,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-04-30,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-04-30,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-04-30,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-05-31,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-05-31,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-05-31,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-06-30,r3.4xlarge,Linux/UNIX,ap-northeast-2a,0.3169
2024-06-30,r3.4xlarge,Linux/UNIX,ap-northeast-2b,0.3169
2024-06-30,r3.4xlarge,Linux/UNIX,ap-northeast-2c,0.3169
2024-01-31,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-01-31,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-01-31,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-02-29,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-02-29,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-02-29,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-03-31,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-03-31,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-03-31,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-04-30,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-04-30,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-04-30,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-05-31,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-05-31,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-05-31,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-06-30,r5d.metal,Windows,ap-northeast-2a,6.9319
2024-06-30,r5d.metal,Windows,ap-northeast-2b,6.9319
2024-06-30,r5d.metal,Windows,ap-northeast-2c,6.9319
2024-01-31,r5d.metal,Windows,ap-northeast-2a,7.251
2024-01-31,r5d.metal,Windows,ap-northeast-2b,7.251
2024-01-31,r5d.metal,Windows,ap-northeast-2c,7.251
2024-02-29,r5d.metal,Windows,ap-northeast-2a,7.251
2024-02-29,r5d.metal,Windows,ap-northeast-2b,7.251
2024-02-29,r5d.metal,Windows,ap-northeast-2c,7.251
2024-03-31,r5d.metal,Windows,ap-northeast-2a,7.251
2024-03-31,r5d.metal,Windows,ap-northeast-2b,7.251
2024-03-31,r5d.metal,Windows,ap-northeast-2c,7.251
2024-04-30,r5d.metal,Windows,ap-northeast-2a,7.251
2024-04-30,r5d.metal,Windows,ap-northeast-2b,7.251
2024-04-30,r5d.metal,Windows,ap-northeast-2c,7.251
2024-05-31,r5d.metal,Windows,ap-northeast-2a,7.251
2024-05-31,r5d.metal,Windows,ap-northeast-2b,7.251
2024-05-31,r5d.metal,Windows,ap-northeast-2c,7.251
2024-06-30,r5d.metal,Windows,ap-northeast-2a,7.251
2024-06-30,r5d.metal,Windows,ap-northeast-2b,7.251
2024-06-30,r5d.metal,Windows,ap-northeast-2c,7.251
2024-01-31,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-01-31,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-01-31,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-02-29,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-02-29,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-02-29,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-03-31,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-03-31,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-03-31,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-04-30,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-04-30,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-04-30,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-05-31,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-05-31,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-05-31,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-06-30,r5d.metal,Windows,ap-northeast-2a,7.7861
2024-06-30,r5d.metal,Windows,ap-northeast-2b,7.7861
2024-06-30,r5d.metal,Windows,ap-northeast-2c,7.7861
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,1.2168
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2b,1.2168
2024-01-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,1.2168
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,1.2168
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2b,1.2168
2024-02-29,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,1.2168
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,1.2168
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2b,1.2168
2024-03-31,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,1.2168
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,1.2168
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2b,1.2168
2024-04-30,i3.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,1.2168
